#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AD93CE
#Date Time: 2024-11-29 11:47:13.530
#Sample rate: 50000Hz
#Samples: 74139
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -1 V Sample Mode: Average
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -1 V

Time (s),Channel 1 (V)
-0.1968,0.769121193175728
-0.19678,0.769121193175728
-0.1967599999999999,0.769121193175728
-0.1967399999999999,0.768784244584599
-0.19672,0.769121193175728
-0.1967,0.769121193175728
-0.19668,0.769121193175728
-0.1966599999999999,0.768784244584599
-0.1966399999999999,0.769121193175728
-0.1966199999999999,0.769121193175728
-0.1966,0.768784244584599
-0.19658,0.769121193175728
-0.19656,0.769121193175728
-0.1965399999999999,0.769121193175728
-0.1965199999999999,0.7694581417668571
-0.1965,0.7694581417668571
-0.19648,0.769121193175728
-0.19646,0.769121193175728
-0.1964399999999999,0.769121193175728
-0.1964199999999999,0.769121193175728
-0.1963999999999999,0.769121193175728
-0.19638,0.769121193175728
-0.19636,0.7694581417668571
-0.19634,0.769121193175728
-0.1963199999999999,0.769121193175728
